file	duration	year	candidate	round	date1	time1	date2	time2	date3	time3	date4	time4	date5	time5	date6	time6	source	notes	content
"Chile_2009_Pinera_17"	299	2009	"Pinera"	1	"11/29/2009"	"n"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"la voz de los sin voz; Pi�era family cookout; campaign scenes"
"Chile_2009_Pinera_18"	299	2009	"Pinera"	1	"11/30/2009"	"d"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Pi�era: issue of security; advisors discuss current state of crime; Frei pardoned a lot of criminals, especially drug traffickers; crime solutions must be integral, complex; various crime fighting proposals; I'll be personally responsible for fighting crime; I envision a better country; we'll defeat crime; we'll create jobs; thanks for the cari�o, a better country, etc."
"Chile_2009_Pinera_19"	299	2009	"Pinera"	1	"12/1/2009"	"n"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I've gotten to know heroes in Chile; people in the campo are frustrated; Pi�era: too many people leaving the campo; people discuss challenges for campesinos; we'll improve life in campo; I'm in this to help the campo"
"Chile_2009_Pinera_20"	299	2009	"Pinera"	1	"12/2/2009"	"d"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Sebastian to mayors: what are major problems affecting municipios?; we want autonomy; crime's a problem; old people looking for hope; municipalities solve their own problems; we'll strengthen munis; challenges for PYMES; Pi�era will help PYMES; I'm running to do much more than just win; Grupos Tantauco members discuss policy issues; create poverty fighting ministry; we'll support PYMES; respect worker rights; job training for women; four months maternity leave; labor laws favoring handicapped; job creation; I'll work for all people especially those who need it"
"Chile_2009_Pinera_21"	299	2009	"Pinera"	1	"12/3/2009"	"n"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"college student: issue of education; Pi�era is cambio; those who say Chile isn't talented don't know where to look; analyzing education challenges; summarizing education proposals; parents want opportunity for their children"
"Chile_2009_Pinera_22"	299	2009	"Pinera"	1	"12/4/2009"	"d"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Pi�era family cookout; issue of how seniors are treated; we have to learn from their wisdom; pensions aren't enough; health challenges; youth need to learn from us; houses are too small; health proposals for seniors, e.g. Bono AUGE; subsidies for expanding home for seniors to live in; build senior centers; give us Viagra!; I respect seniors"
"Chile_2009_Pinera_23"	299	2009	"Pinera"	1	"12/5/2009"	"n"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"la voz de los sin voz; Pi�era cambio; ask God for the wisdom to lead Chile; Middle class faces challenges, need to help them out; people describe their challenges; We have to govern for the people; middle class proposals; closing rally"
"Chile_2009_Pinera_24"	299	2009	"Pinera"	1	"12/6/2009"	"d"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Pi�era family cookout; introducing Grupos Tantauco; they are a diverse group engaged in debate; closing rally"
"Chile_2009_Pinera_25"	299	2009	"Pinera"	1	"12/7/2009"	"n"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I envision a better country; we'll defeat crime; we'll create jobs; thanks for the cari�o, a better country, etc.; old versus new spirits; I'm motivated by people who can't change their situation; young spirits believe in the future; The best is when people believe that you'll make things better; we are a very unequal country, need to make it better; a kid on drugs feel like it's your own kid; someone who can't find work like a brother; you solve problems by empathizing with people; my opponents truly love Chile; election is about hope, a better future, etc."
"Chile_2009_Pinera_26"	299	2009	"Pinera"	1	"12/8/2009"	"d"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I've gotten to know heroes in Chile; old versus new spirits; I'm motivated by people who can't change their situation; young spirits believe in the future; The best is when people believe that you'll make things better; we are a very unequal country, need to make it better; a kid on drugs feel like it's your own kid; someone who can't find work like a brother; you solve problems by empathizing with people; my opponents truly love Chile; election is about hope, a better future, etc."
"Chile_2009_Pinera_27"	299	2009	"Pinera"	1	"12/9/2009"	"n"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I've gotten to know heroes in Chile; campaign scenes; God bless, viva Chile; closing rally; old versus new spirits; I'm motivated by people who can't change their situation; young spirits believe in the future; The best is when people believe that you'll make things better; we are a very unequal country, need to make it better; a kid on drugs feel like it's your own kid; someone who can't find work like a brother; you solve problems by empathizing with people; my opponents truly love Chile; election is about hope, a better future, etc."
"Chile_2009_Pinera_28"	299	2009	"Pinera"	1	"12/10/2009"	"d"	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I've gotten to know heroes in Chile; campaign scenes; God bless, viva Chile; closing rally; old versus new spirits; I'm motivated by people who can't change their situation; young spirits believe in the future; The best is when people believe that you'll make things better; we are a very unequal country, need to make it better; a kid on drugs feel like it's your own kid; someone who can't find work like a brother; you solve problems by empathizing with people; my opponents truly love Chile; election is about hope, a better future, etc."
"Chile_2010_Frei_01"	299	2010	"Frei"	2	"1/3/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I'll work for those who don't vote for me; young concertacionistas: we need change; Frei is medicine, ambulances in consultorios; women smile; FREI qualities acronym; TatanCard; unity of the left; Toha: we want to change Chile; Frei: Chile has a dream"
"Chile_2010_Frei_02"	295	2010	"Frei"	2	"1/4/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"unity of the left; Toha: we want to change Chile; Frei: Chile has a dream; Frei is more carabineros; Bachelet did great with childcare; we want kids that can make it to college; we want equal opportunity; Bachelet built the childcare centers, promise fulfilled; FREI qualities acronym; nature is important; we'll conserve it; I'd put the morning after pill in all health centers; Frei will support culture; Frei is with the left; Frei values culture"
"Chile_2010_Frei_03"	299	2010	"Frei"	2	"1/5/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Chilean-German returning--we've changed; Frei is more public housing; people that work in a chairmaking business; we'll support these businesses; Pi�era helicopter; We believe in culture for all; Chile can't lose its people; I vote Frei for freedom, equality, etc."
"Chile_2010_Frei_04"	299	2010	"Frei"	2	"1/6/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Frei values women; Frei is obras publicas; national anthem; we built stadiums; we've given seniors dignity, respect; tax reform for seniors; TatanCard; You're the main participant in this election; Lagos Weber: your vote is powerful, vote, don't vote null; unity of the left; Toha: we want to change Chile; Frei: Chile has a dream"
"Chile_2010_Frei_05"	298	2010	"Frei"	2	"1/7/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Pi�era helicopter 2; Frei is culture for everyone; young concertacionistas: we need change; banks, etc. have to change attitude toward consumers; breast cancer deaths; Plan Auge; money vs. ecology; no kid left out of university b/c no resources; don't vote blank/null; outtakes with artists; Frei and cute grandkids"
"Chile_2010_Frei_06"	298	2010	"Frei"	2	"1/8/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"I'll work for those who don't vote for me; Frei is plan auge for education; Foreign tourists love Chile; We believe in culture for all; problem of mid-career unemployment; young concertacionistas: let's change Chile; nature is important; we'll conserve it; six months maternity leave; don't vote nulo; Frei is honest, serious; women smile"
"Chile_2010_Frei_07"	297	2010	"Frei"	2	"1/9/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Frei values women; Frei is more carabineros in the streets; don't vote nulo; national anthem; we built stadiums; Pi�era helicopter; don't vote nulo; Frei voters want the same things as MEO voters; I vote Frei for freedom, equality, etc."
"Chile_2010_Frei_08"	299	2010	"Frei"	2	"1/10/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"TatanCard 2; Frei is obras publicas; people that work in a chairmaking business; we'll support these businesses; money vs. ecology; computers in schools--we did it; don't vote nulo; Frei and cute grandkids; artists: no da lo mismo"
"Chile_2010_Frei_09"	297	2010	"Frei"	2	"1/11/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Foreign tourists love Chile; 30,000 peso subsidy for each child in school; I vote Frei for freedom, equality, etc.; I value the Mapuche; I'll enshrine their rights in the constitution; don't vote nulo; I'll work for those who don't vote for me; Ominami: I support Frei, he represents what MEO/Arrate voters wanted; policy stances that they share"
"Chile_2010_Frei_10"	299	2010	"Frei"	2	"1/12/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"don't vote nulo, vote Frei; voting for Frei is more ambulances, etc; Chile can't lose its people; Frei voters want the same things as MEO voters; hip hop vote Frei; You're the main participant in this election; TatanCard 2; unity of the left; Toha: we want to change Chile; Frei: Chile has a dream"
"Chile_2010_Frei_11"	299	2010	"Frei"	2	"1/13/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"unity of the left; Toha: we want to change Chile; Frei: Chile has a dream; don't vote nulo; Frei values women; don't vote nulo; artists: no da lo mismo"
"Chile_2010_Frei_12"	299	2010	"Frei"	2	"1/14/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Frei laid ground for TLC; 50% more hospitals; began transportation construction; raised min wage 4 times; protected consumers; cut poverty in half; ended difference between legitimate/illegitimate children; recognized freedom of religion; keep changing Chile; artists: no da lo mismo; my values are service to Chile; Toha: we want to change Chile; Frei: Chile has a dream"
"Chile_2010_Pinera_01"	300	2010	"Pinera"	2	"1/3/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"75 compromisos; Better times are coming; beat unemployment, inequality, advance econ; beat crime; unify, not divide Chileans; health, education with dignity; a better future"
"Chile_2010_Pinera_02"	299	2010	"Pinera"	2	"1/4/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"change with Pi�era; those who voted nulo/blanco/didn't vote, don't do it again!; join up with the future, hope, etc.; Pi�era--cambio; crime is bad; vote Pi�era; we're voting Pi�era; b/c Frei is more of the same; franja web: he's with the poor; we're going to party when he wins; Pi�era--cambio; come to use the bathroom--campaign scene; go to website for more franja web; my government will be close to the people; hope, a better future, etc."
"Chile_2010_Pinera_03"	300	2010	"Pinera"	2	"1/5/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"president is the voice of those without a voice; we'll do Bono Marzo, Social Ministry; 1 million new good jobs; Better times are coming; vote Pi�era--cambio; Cecilia introducing her women entrepreneurs group; issue of education for children; problem of crime; discussing business challenges; we want women to be able to work but without having to abandon the home; education; your voice will be heard in La Moneda; Sebas talks about his tic; spontaneous campaign song dance moves"
"Chile_2010_Pinera_04"	299	2010	"Pinera"	2	"1/6/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"me quedo, me cambio; Middle class faces challenges, need to help them out; people describe their challenges; We have to govern for the people; me quedo, me cambio; he's with the regiones; fed up with the Concertaci�n; Pi�era cambio; Sebas: we need a new form of governing; we'll crack down on crime; and drug trafficking; for a better future"
"Chile_2010_Pinera_05"	299	2010	"Pinera"	2	"1/7/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"Pi�era and his son; work should enrich our lives; challenges working, balance work-life; create jobs, workers' rights, women in workplace, training; voting Pi�era--cambio; me quedo, me cambio; franja web--campaign scenes; they are lying about me and my intentions; we will expand Bachelet's social initiatives"
"Chile_2010_Pinera_06"	299	2010	"Pinera"	2	"1/8/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"introducing Grupos Tantauco; they are a diverse group engaged in debate; me quedo, me cambio; Pi�era will help the deaf; Sebas: we need a new form of governing; we'll crack down on crime; and drug trafficking; for a better future"
"Chile_2010_Pinera_07"	299	2010	"Pinera"	2	"1/9/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"issue of how seniors are treated; pensions aren't enough; health challenges; houses are too small; health proposals for seniors, e.g. Bono AUGE; subsidies for expanding home for seniors to live in; build senior centers; give us Viagra!; I respect seniors; we're voting Pi�era--cambio; Frei's in the past; he knows people's needs; Pi�era--cambio; campaign scene--I'll appear in the franja; la voz de los sin voz 2; president is the voice of those without a voice; we'll do Bono Marzo, Social Ministry; 1 million new good jobs; Better times are coming"
"Chile_2010_Pinera_08"	299	2010	"Pinera"	2	"1/10/2010"	""	""	""	""	""	""	""	""	""	""	""	"YouTube"	""	"my government will be close to the people; hope, a better future, etc.; we're voting pi�era; Frei had his chance; Pi�era--cambio; Pi�era more jobs for my kids; 75 compromisos; me quedo, me cambio; Sebas: we need a new form of governing; we'll crack down on crime; and drug trafficking; for a better future"
