file	duration	year	candidate	round	date1	time1	date2	time2	date3	time3	source	notes	content
"Brazil_2006_Alckmin_43"	600	2006	"Alckmin"	2	"10/23/2006"	"n"	""	""	""	""	"TV"	""	"song about Alckmin's bio; Alckmin's goals for his government; Alckmin's testimony on issues of current government in different regions; people's support; Alckmin's government plan for health; Alckmin's message to the youth; Alckmin on lower taxes; Amar�lio's story; Graziele's story; Iara's story; Alckmin's testimony; Alckmin's accomplishments as governor of SP; Bazilians' support to Alckmin; politicians' support; Alckmin's testimony; Lula's campaign scandal"
"Brazil_2006_Alckmin_44"	536	2006	"Alckmin"	2	"10/24/2006"	"d"	""	""	""	""	"TV"	""	"presidential debate summary; jingle \"\"agora � Geraldo presidente\"\"; Alckmin's words on Brazil's last education ministers; Alckmin's education program in SP; training for educators; higher education; FaTecs; Alckmin's proposals for education; better salaries for teachers; program \"\"Escola da Fam�lia\"\"; Alckmin's message to teachers and commitment with the youth; jingle \"\"agora � Geraldo presidente\"\""
"Brazil_2006_Alckmin_45"	600	2006	"Alckmin"	2	"10/24/2006"	"n"	""	""	""	""	"TV"	""	"Geraldo has best proposals; Lula's satisfied with 2% growth; what we provided free to diabetics; criticism on pensions; I take responsibility for my team; Lula's being ironic, not taking problems seriously; Dossier; best proposals; ag crisis; I'll work for ag; Lula raised taxes; I'll lower a lot of specific taxes; various economic policies; optimistic vision for the future; Lula hasn't taken educ seriously; educ important to me; report on education policies; importance of education; I'll hire more teachers; problem of educ in NE; goal of 5 hrs/day of school; raise salaries, escola da familia; report on escola da familia; I'll take care of educ; go to closing rally"
"Brazil_2006_Alckmin_46"	600	2006	"Alckmin"	2	"10/25/2006"	"d"	""	""	""	""	"TV"	""	"Alckmin's accomplishments as governor of SP; Alckmin's words on slow growth economy; Alckmin's work the last 30 years; Alckmin's words on unemployment in the Nordeste; delay on subway project in different regions under Lula and testimonies; Alckmin's testimony as governor in SP and the economy; Alckmin's plan for the Nordeste; roads and highways; technical schools and students' testimonies; FaTecs; Alckmin's government plan; Alckmin in Sa� Paulo and jingle \"\"agora � Geraldo presidente\"\""
"Brazil_2006_Alckmin_47"	600	2006	"Alckmin"	2	"10/25/2006"	"n"	""	""	""	""	"TV"	""	"song about Alckmin's bio; Alckmin's goals for his government; Alckmin's proposals for problems in different regions of Brazil; Alckmin's words on job creations; Alckmin's accomplishments as governor of SP, \"\"before and after\"\"; Alckmin wants to take what he did in SP to the rest of Brazil; Alckmin's project in SP, brought to Brazil; Alckmin's criticism of Lula's government; jingle \"\"agora � Geraldo presidente\"\"; Brazilians and politicians' support; vote 45; images of rallies around Brazil; jingle \"\"agora � Geraldo presidente\"\"; clip on family suffering undemployment"
"Brazil_2006_Alckmin_48"	600	2006	"Alckmin"	2	"10/26/2006"	"d"	""	""	""	""	"TV"	""	"woman's testimony on her son first time voting; song about Alckmin's bio; Alckmin's priority to work with the Nordeste; $1 real lunch; Dose Certa; Renda Cidad�; Alckmin's testimony on social programs; housing projects; Bolsa fam�lia is not a creation of Lula; testimonies of users of \"\"Bolsa\"\" programs before Lula; Alckmin's testimony; clip on Manaus and its industries; Alckmin's project in Manaus; jingle \"\"agora � Geraldo presidente\"\"; Lula's plan to privatize the Amazon"
"Brazil_2006_Alckmin_49"	601	2006	"Alckmin"	2	"10/26/2006"	"n"	"10/27/2006"	"d"	""	""	"TV"	""	"vote Geraldo, he doesn't lie, steal; jingle about qualifications; issue of unemployment; issue of health; role of government to invest in what is necessary; role of gov to lower taxes; role of gov improve health; role of gov to educate; role of gov worry about security; role of gov not steal; infrastructure projects--water, sewage; 19 hospitals; built roads; public housing; SP metro; created jobs; he's the right man; optimistic future vision; report on his wife's breadbaking small business promotion program; I believe in the Brazilian people; built public housing; escola da familia; Dose Certa, drugs factory; free universities, tech schools; more optimistic vision; campaign scenes; political support; vote 45; report on closing rally; various things Brazil wants; my son votes for Alckmin, who is honest; Lula privatized Amazon"
"Brazil_2006_Alckmin_50"	599	2006	"Alckmin"	2	"10/27/2006"	"n"	""	""	""	""	"TV"	""	"Alckmin's biography; Alckmin's family; Alckmin's last program words; list of projects for government plan; Severina's testimony; Jo�'s testimony; Ariane's testimony; Jocemar's testimony; live raffles for houses and testimonies; Alckmin asking for votes; Brazilians' support; politicians' support; rallies; Alckmin's last words; jingle \"\"agora � Geraldo presidente\"\"; Alckmin thanking people"
"Brazil_2006_Lula_01"	440	2006	"Lula"	1	"8/15/2006"	"d"	"8/15/2006"	"n"	""	""	"TV"	""	"Lula's obras; various social accomplishments; various economic accomplishments; more social accomplishments; president of the people; Lula's humble origins; internationally respected leader; more humble origins; Bolsa Familia; defends Brazilian agriculture abroad; more humble origins; showed that country can distribute wealth; Lula represents 180m Brazilians; in the future Lula will do even more; I ask for your vote; things are going well at present; we grew and also distributed wealth; a good macroeconomic situation; gains in reducing poverty; we'll grow more in the future; we'll make more social gains; education will be a key priority; ethics scandals solved by political reform; better to continue growing or start from zero?"
"Brazil_2006_Lula_02"	440	2006	"Lula"	1	"8/17/2006"	"d"	"8/15/2006"	"n"	""	""	"TV"	""	"jingle \"\"Lula de novo\"\"; Lula's testimony of his 4 years as president; agriculture worker's testimony; list of Lula's government success; sotry of Marcelo Orosco; sotry of Ja�an� Pe�anha; story of Maria e Robynson; Lula comparing prices of products before and after his time in office; accessible credit; Lula's battle to increase minimum salary; Brazilians are doing better with Lula; jingle \"\"Lula de novo\"\""
"Brazil_2006_Lula_03"	441	2006	"Lula"	1	"8/19/2006"	"d"	""	""	""	""	"TV"	""	"jingle \"\"Lula de novo\"\"; list of projects Lula did during his government; list of successes under Lula; Lula's biography; Lula's testimony of his 4 years as president; jingle \"\"Lula de novo\"\" and clips of Lula's rallies"
"Brazil_2006_Lula_04"	441	2006	"Lula"	1	"8/19/2006"	"n"	"8/22/2006"	"d"	""	""	"TV"	""	"we've made this country a better place; we stabilized the country; social programs reduced poverty; big projects create jobs, develop regions; Brazil grew and distrubted income; various economic accomplishments; Lula stimulated industry; gains in shipbuilding; Lula said platforms have to be built here; Petrobras shipbuilding, creates jobs; Lula's doing great things for this industry; ports, airports, railroads; we have ongoing public works projects; issue of energy; new electricity generation, roads; more obras coming up; macroeconomic indicators; Brazil can grow more, we need investment; we will stimulate investment; we've done the hard part, let's not quit; campaign scenes and rally clips"
"Brazil_2006_Lula_05"	440	2006	"Lula"	1	"8/22/2006"	"n"	"8/24/2006"	"d"	""	""	"TV"	""	"jingle \"\"Lula de novo\"\"; program \"\"Bolsa fam�lia\"\"; Lula's testimony on \"\"Bolsa fam�lia\"\"; international recognition to Bolsa Fam�lia; how BF works; story of Dona Alzira and her testimony; other programs that work together with BF; Lula's project to make BF better; jingle \"\"Lula de novo\"\" and clips of Lula's rallies"
"Brazil_2006_Lula_06"	442	2006	"Lula"	1	"8/24/2006"	"n"	"8/26/2006"	"d"	""	""	"TV"	""	"education will be huge future priority; we made important educ gains; specific educ gains; Fundeb in progress; specific gains in basic educ; Prova Brasil; technical training; previous gov abandoned educ; Lula building universities; Jonathan: always wanted to go to college; building a new local univ helped Jonathan; Jonathan: it opened my horizons; Pro-Uni; Lula focused on educ b/c he lacked in that area himself; problem of poor students not being able to go to college; so I created pro-Uni, built universities; those lost students could have helped Brazil develop; Lula is creating Fundeb; major government investment in Fundeb; Universidade Aberta--teacher training; education will be huge future priority; specific future educ policies; we will improve education; Lula did great things for educ"
"Brazil_2006_Lula_07"	441	2006	"Lula"	1	"8/26/2006"	"n"	"8/29/2006"	"d"	""	""	"TV"	""	"jingle \"\"Lula de novo\"\"; Lula's words on biofuels; biofule and Hbio; Dilma Rouseff's testimony; history of biodiesel; Lula's testimony; testimonies of agriculture workers on biofuels; job creations in biofuels initiative; job creations in technology; biodiesel and more jobs; Hbio a Brazilian technology to refine oil; social and economic development; Brazil has the potential to become an energetic leader in the future"
"Brazil_2006_Lula_08"	441	2006	"Lula"	1	"8/29/2006"	"n"	""	""	""	""	"TV"	""	"Lula has done a lot, has best future proposals; Lula advanced in social area; Lula advanced in econ; and know we're getting to know tech gains; Brazil's doing great, advancing; I always knew we needed growth, social gains, tech; to continue this we need more investment; so we'll promote investment; lots of specific econ, social accomplishments; major investment in technology; scientist: we're doing great in science; specific accomplishments: energy, digital TV; biofuels; ongoing projects--digital TV, semiconductors; we're going to create jobs; more high tech future; high tech is important; this high tech growth means more health, educ; gains in pharma industry; ongoing Universidade Aberta project; Alencar: we worked hard for progress; and now Brazil is ready for a future of growth, development, education; employment will be a huge priority; we implemented a new industrial policy; and we'll expand it and reap rewards"
"Brazil_2006_Lula_09"	410	2006	"Lula"	1	"8/31/2006"	"d"	""	""	""	""	"TV"	""	"intro; jingle \"\"Lula de novo\"\"; technological development; Lula's work at the same time in social, economic and tecnological advancement; list of Lula's projects during the past 4 years; more support in research; energy; digital tv; Jos� Alencar's testimony; more employment and job creation"
"Brazil_2006_Lula_10"	422	2006	"Lula"	1	"8/31/2006"	"n"	"9/2/2006"	"d"	""	""	"TV"	""	"intro; jingle \"\"Lula de novo\"\"; people leaving without electricity in their houses; Lula's plan to bring electricity to all houses by 2008; program \"\"Luz para todos\"\" and testimonies; electricity's social and economic effects; construction of CISTERNAS; program \"\"Luz para todos\"\"; Lula's promise to bring energy to all houses, if elected;"
